M4,t1922115,T2828,r3991,o0
M4,t1922215,T2747,r3989,o0
M4,t1922315,T2780,r3989,o0
M4,t1922415,T2796,r3986,o0
M4,t1922515,T2772,r3989,o0
M4,t1922615,T2756,r3989,o0
M4,t1922715,T2820,r3986,o0
M4,t1922815,T2707,r3986,o0
M4,t1922915,T2788,r3989,o0
M4,t1923015,T2731,r3991,o0
M4,t1923115,T2723,r3991,o0
M4,t1923215,T2909,r3989,o0
M4,t1923315,T2836,r3989,o0
M4,t1923415,T2723,r3989,o0
M4,t1923515,T2764,r3989,o0
M4,t1923615,T2756,r3989,o0
M4,t1923715,T2796,r3991,o0
M4,t1923815,T2723,r3989,o0
M4,t1923915,T2659,r3991,o0
M4,t1924015,T2756,r3986,o0
M4,t1924115,T2812,r3989,o0
M4,t1924215,T2747,r3994,o0
M4,t1924315,T2796,r3989,o0
M4,t1924415,T2901,r3994,o0
M4,t1924515,T2852,r3991,o0
M4,t1924615,T2780,r3989,o0
M4,t1924715,T2836,r3991,o0
M4,t1924815,T4069,r3989,o0
M4,t1924915,T3465,r3986,o0
M4,t1925015,T3876,r3989,o0
M4,t1925115,T2820,r3989,o0
M4,t1925215,T2852,r3991,o0
M4,t1925315,T3432,r3989,o0
M4,t1925415,T2643,r3991,o0
M4,t1925515,T2562,r3986,o0
M4,t1925615,T2610,r3989,o0
M4,t1925715,T2909,r3989,o0
M4,t1925815,T3158,r3989,o0
M4,t1925915,T3175,r3991,o0
M4,t1926015,T3054,r3989,o0
M4,t1926115,T2756,r3989,o0
M4,t1926215,T3062,r3989,o0
M4,t1926315,T2989,r3989,o0
M4,t1926415,T2884,r3989,o0
M4,t1926515,T2651,r3989,o0
M4,t1926615,T2772,r3989,o0
M4,t1926715,T2804,r3989,o0
M4,t1926815,T2707,r3989,o0
M4,t1926915,T2909,r3989,o0
M4,t1927015,T2610,r3991,o0
M4,t1927115,T2667,r3989,o0
M4,t1927215,T2780,r3989,o0
M4,t1927315,T2731,r3989,o0
M4,t1927415,T2820,r3989,o0
M4,t1927515,T2868,r3989,o0
M4,t1927615,T2635,r3989,o0
M4,t1927715,T2788,r3989,o0
M4,t1927815,T2747,r3986,o0
M4,t1927915,T2812,r3986,o0
M4,t1928015,T2909,r3989,o0
M4,t1928115,T2739,r3989,o0
M4,t1928215,T2747,r3989,o0
M4,t1928315,T2731,r3989,o0
M4,t1928415,T2739,r3989,o0
M4,t1928515,T2941,r3991,o0
M4,t1928615,T2933,r3989,o0
M4,t1928715,T2756,r3986,o0
M4,t1928815,T2812,r3989,o0
M4,t1928915,T2747,r3989,o0
M4,t1929015,T2731,r3991,o0
M4,t1929115,T2812,r3991,o0
M4,t1929215,T2901,r3989,o0
M4,t1929315,T2723,r3989,o0
M4,t1929415,T2852,r3989,o0
M4,t1929515,T2852,r3991,o0
M4,t1929615,T2756,r3991,o0
M4,t1929715,T2739,r3989,o0
M4,t1929815,T2764,r3989,o0
M4,t1929915,T2731,r3989,o0
M4,t1930015,T2917,r3989,o0
M4,t1930115,T2796,r3989,o0
M4,t1930215,T2836,r3989,o0
M4,t1930315,T1942,r3989,o0
M4,t1930415,T2764,r3991,o0
M4,t1930515,T2804,r3989,o0
M4,t1930615,T2747,r3989,o0
M4,t1930715,T2780,r3989,o0
M4,t1930815,T2756,r3989,o0
M4,t1930915,T2909,r3989,o0
M4,t1931015,T2901,r3989,o0
M4,t1931115,T2764,r3994,o0
M4,t1931215,T2731,r3989,o0
M4,t1931315,T2756,r3994,o0
M4,t1931415,T2788,r3991,o0
M4,t1931515,T2812,r3989,o0
M4,t1931615,T2804,r3989,o0
M4,t1931715,T2901,r3989,o0
M4,t1931815,T2715,r3989,o0
M4,t1931915,T2764,r3989,o0
M4,t1932015,T2610,r3989,o0
M4,t1932115,T2804,r3989,o0
M4,t1932215,T2764,r3986,o0
M4,t1932315,T2723,r3986,o0
M4,t1932415,T2796,r3991,o0
M4,t1932515,T2756,r3991,o0
M4,t1932615,T2764,r3991,o0
M4,t1932715,T2820,r3989,o0
M4,t1932815,T2788,r3994,o0
M4,t1932915,T2756,r3994,o0
M4,t1933015,T2756,r3986,o0
M4,t1933115,T2796,r3989,o0
M4,t1933215,T2731,r3989,o0
M4,t1933315,T2804,r3994,o0
M4,t1933415,T2756,r3989,o0
M4,t1933515,T2804,r3986,o0
M4,t1933615,T2868,r3989,o0
M4,t1933715,T2756,r3986,o0
M4,t1933815,T2796,r3984,o0
M4,t1933915,T2788,r3989,o0
M4,t1934015,T2772,r3989,o0
M4,t1934115,T2884,r3984,o0
M4,t1934215,T2804,r3989,o0
M4,t1934315,T2772,r3989,o0
M4,t1934415,T2731,r3989,o0
M4,t1934515,T2739,r3989,o0
M4,t1934615,T2788,r3989,o0
M4,t1934715,T2820,r3989,o0
M4,t1934815,T2852,r3989,o0
M4,t1934915,T2756,r3991,o0
M4,t1935015,T2788,r3986,o0
M4,t1935115,T2780,r3986,o0
M4,t1935215,T2820,r3984,o0
M4,t1935315,T2739,r3984,o0
M4,t1935416,T2852,r3989,o0
M4,t1935516,T2836,r3986,o0
M4,t1935616,T2852,r3994,o0
M4,t1935716,T2836,r3989,o0
M4,t1935816,T2739,r3991,o0
M4,t1935916,T2659,r3991,o0
M4,t1936016,T2989,r3989,o0
M4,t1936116,T2836,r3991,o0
M4,t1936216,T2788,r3991,o0
M4,t1936316,T2739,r3991,o0
M4,t1936416,T2764,r3989,o0
M4,t1936516,T2772,r3986,o0
M4,t1936616,T2739,r3986,o0
M4,t1936716,T2715,r3989,o0
M0,t1936816,T2764,r3989,o100
M0,t1936916,T2836,r3986,o100
M0,t1937016,T2772,r3989,o100
M0,t1937116,T2731,r3991,o100
M0,t1937216,T2756,r3986,o100
M0,t1937316,T2836,r3989,o100
M0,t1937416,T2691,r3989,o100
M0,t1937516,T3030,r3991,o100
M0,t1937616,T2756,r3984,o100
M0,t1937716,T5721,r3989,o0
M0,t1937816,T1394,r3991,o100
M0,t1937916,T2796,r3989,o100
M0,t1938016,T2699,r3989,o100
M0,t1938116,T2723,r3991,o100
M0,t1938216,T2844,r3986,o100
M0,t1938316,T2804,r3989,o100
M0,t1938416,T2852,r3989,o100
M0,t1938516,T2747,r3989,o100
M0,t1938616,T2739,r3994,o100
