M4,t30502,T3137,r6137,o100
M4,t30602,T3128,r6137,o100
M4,t30702,T3143,r6135,o100
M4,t30802,T3167,r6140,o100
M4,t30902,T3171,r6140,o100
M4,t31002,T3108,r6137,o100
M4,t31102,T3113,r6140,o100
M4,t31202,T3108,r6137,o100
M4,t31302,T3137,r6137,o100
M4,t31402,T3124,r6137,o100
M4,t31502,T3153,r6137,o100
M4,t31602,T3111,r6137,o100
M4,t31702,T3107,r6140,o100
M4,t31802,T3080,r6132,o100
M4,t31902,T3095,r6137,o100
M4,t32002,T3107,r6137,o100
M4,t32102,T3076,r6140,o100
M4,t32202,T3121,r6137,o100
M4,t32302,T3132,r6137,o100
M4,t32402,T3117,r6137,o100
M4,t32502,T3097,r6137,o100
M4,t32602,T3096,r6135,o100
M4,t32702,T3127,r6137,o100
M4,t32802,T3119,r6137,o100
M4,t32902,T3102,r6137,o100
M4,t33002,T3094,r6137,o100
M4,t33102,T3106,r6140,o100
M4,t33202,T3116,r6140,o100
M4,t33302,T3117,r6137,o100
M4,t33402,T3138,r6137,o100
M4,t33502,T3132,r6137,o100
M4,t33602,T3101,r6137,o100
M4,t33702,T3218,r6137,o100
M4,t33802,T3184,r6132,o100
M4,t33902,T3155,r6137,o100
M4,t34002,T3141,r6137,o100
M4,t34102,T3158,r6137,o100
M4,t34202,T3154,r6137,o100
M4,t34302,T3128,r6137,o100
M4,t34402,T3127,r6137,o100
M4,t34502,T3103,r6142,o100
M4,t34602,T3114,r6140,o100
M4,t34702,T3104,r6140,o100
M4,t34802,T3067,r6132,o100
M4,t34902,T3097,r6137,o100
M4,t35002,T3087,r6140,o100
M4,t35102,T3074,r6137,o100
M4,t35202,T3092,r6140,o100
M4,t35302,T3097,r6140,o100
M4,t35402,T3112,r6137,o100
M4,t35502,T3099,r6137,o100
M4,t35602,T3113,r6135,o100
M4,t35702,T3119,r6135,o100
M4,t35802,T3107,r6137,o100
M4,t35902,T3133,r6137,o100
M4,t36002,T3137,r6137,o100
M4,t36102,T3152,r6137,o100
M4,t36202,T3139,r6140,o100
M4,t36302,T3113,r6137,o100
M4,t36402,T3111,r6137,o100
M4,t36502,T3107,r6137,o100
M4,t36602,T3133,r6140,o100
M4,t36702,T3117,r6137,o100
M4,t36802,T3106,r6140,o100
M4,t36902,T3108,r6140,o100
M4,t37002,T3133,r6140,o100
M4,t37102,T3106,r6140,o100
M4,t37202,T3124,r6140,o100
M4,t37302,T3117,r6137,o100
M4,t37402,T3097,r6137,o100
M4,t37502,T3136,r6140,o100
M4,t37602,T3139,r6140,o100
M4,t37702,T3113,r6140,o100
M4,t37802,T3107,r6140,o100
M4,t37902,T3117,r6140,o100
M4,t38002,T2852,r6137,o100
M4,t38102,T3013,r6142,o100
M4,t38202,T3094,r6137,o100
M4,t38302,T3098,r6137,o100
M4,t38402,T3144,r6135,o100
M4,t38502,T3147,r6137,o100
M4,t38602,T3149,r6135,o100
M4,t38702,T3162,r6137,o100
M4,t38802,T3176,r6140,o100
M4,t38902,T3179,r6137,o100
M4,t39002,T3201,r6140,o100
M4,t39102,T3208,r6140,o100
M4,t39202,T3232,r6140,o100
M4,t39302,T3227,r6135,o100
M4,t39402,T3261,r6140,o100
M4,t39502,T3258,r6137,o100
M4,t39602,T3229,r6137,o100
M4,t39702,T3206,r6132,o100
M4,t39802,T3287,r6137,o100
M4,t39902,T3259,r6142,o100
M4,t40003,T3454,r6137,o100
M4,t40102,T3379,r6137,o100
M4,t40203,T3305,r6142,o100
M4,t40303,T3312,r6137,o100
M4,t40403,T3380,r6137,o100
M4,t40503,T3326,r6135,o100
M4,t40603,T3319,r6142,o100
M4,t40703,T3295,r6137,o100
M4,t40803,T3332,r6137,o100
M4,t40903,T3346,r6137,o100
M4,t41003,T3321,r6140,o100
M4,t41103,T3320,r6140,o100
M4,t41203,T3324,r6135,o100
M4,t41303,T3322,r6135,o100
M4,t41403,T3329,r6137,o100
M4,t41503,T3332,r6137,o100
M4,t41603,T3346,r6135,o100
M4,t41703,T3373,r6140,o100
M4,t41803,T3391,r6142,o100
M4,t41903,T3379,r6137,o100
M4,t42003,T3398,r6140,o100
M4,t42103,T3427,r6137,o100
M4,t42203,T3414,r6137,o100
M4,t42303,T3407,r6140,o100
M4,t42403,T3404,r6132,o100
M4,t42503,T3406,r6140,o100
M4,t42603,T3403,r6140,o100
