M1,t4100,T3299,r6201,o63
M1,t4200,T3287,r6206,o64
M1,t4300,T3307,r6201,o63
M1,t4400,T3247,r6206,o67
M1,t4500,T3261,r6203,o66
M1,t4600,T3219,r6201,o68
M1,t4700,T3236,r6198,o67
M1,t4800,T3276,r6206,o66
M1,t4900,T3302,r6206,o64
M1,t5000,T3313,r6206,o64
M1,t5100,T3283,r6201,o65
M1,t5200,T3305,r6198,o64
M1,t5300,T3261,r6201,o67
M1,t5400,T3253,r6210,o68
M1,t5500,T3254,r6206,o68
M1,t5600,T3274,r6203,o67
M1,t5700,T3268,r6203,o67
M1,t5800,T3265,r6206,o68
M1,t5900,T3293,r6206,o66
M1,t6000,T3270,r6206,o68
M1,t6100,T3276,r6198,o67
M1,t6200,T3263,r6206,o68
M1,t6301,T3254,r6206,o69
M1,t6400,T3250,r6203,o69
M1,t6500,T3263,r6203,o69
M1,t6601,T3268,r6201,o68
M1,t6701,T3275,r6198,o68
M1,t6801,T3292,r6206,o68
M1,t6901,T3260,r6198,o69
M1,t7001,T3272,r6206,o69
M1,t7101,T3291,r6206,o68
M1,t7201,T3269,r6206,o69
M1,t7301,T3275,r6203,o69
M1,t7401,T3273,r6201,o69
M1,t7501,T3262,r6201,o70
M1,t7601,T3302,r6201,o68
M1,t7701,T3288,r6198,o69
M1,t7801,T3283,r6201,o69
M1,t7901,T3276,r6206,o70
M1,t8001,T3268,r6206,o71
M1,t8101,T3256,r6206,o72
M1,t8201,T3260,r6201,o71
M1,t8301,T3267,r6198,o71
M1,t8401,T3255,r6203,o72
M1,t8501,T3250,r6206,o73
M1,t8601,T3263,r6203,o72
M1,t8701,T3239,r6206,o73
M1,t8801,T3263,r6201,o72
M1,t8901,T3283,r6210,o71
M1,t9001,T3271,r6201,o72
M1,t9101,T3281,r6203,o71
M1,t9201,T3241,r6206,o74
M1,t9301,T3279,r6206,o72
M1,t9401,T3279,r6206,o72
M1,t9501,T3279,r6206,o72
M1,t9601,T3260,r6198,o73
M1,t9701,T3286,r6198,o72
M1,t9801,T3282,r6203,o72
M1,t9901,T3271,r6206,o73
M1,t10001,T3310,r6206,o71
M1,t10101,T3248,r6201,o75
M1,t10201,T3281,r6203,o73
M1,t10301,T3251,r6206,o75
M1,t10401,T3244,r6203,o76
M1,t10501,T3275,r6206,o74
M1,t10601,T3258,r6203,o75
M1,t10701,T3261,r6198,o75
M1,t10801,T3262,r6210,o75
M1,t10901,T3258,r6203,o75
M1,t11001,T3232,r6206,o77
M1,t11101,T3227,r6206,o78
M1,t11201,T3239,r6206,o77
M1,t11301,T3268,r6201,o75
M1,t11401,T3231,r6203,o78
M1,t11501,T3217,r6206,o79
M1,t11601,T3230,r6201,o78
M1,t11701,T3216,r6203,o79
M1,t11801,T3225,r6210,o79
M1,t11901,T3238,r6203,o78
M1,t12001,T3248,r6210,o78
M1,t12101,T3286,r6198,o75
M1,t12201,T3287,r6206,o76
M1,t12301,T3258,r6206,o78
M1,t12401,T3261,r6206,o78
M1,t12501,T3277,r6201,o77
M1,t12601,T3269,r6198,o77
M1,t12701,T3203,r6198,o81
M1,t12801,T3244,r6198,o79
M1,t12901,T3260,r6203,o78
M1,t13001,T3257,r6206,o79
M1,t13101,T3275,r6201,o78
M1,t13201,T3278,r6206,o78
M1,t13301,T3259,r6206,o79
M1,t13401,T3296,r6203,o77
M1,t13501,T3286,r6203,o78
M1,t13601,T3301,r6206,o77
M1,t13701,T3283,r6206,o78
M1,t13801,T3247,r6210,o81
M1,t13901,T3286,r6201,o78
M1,t14001,T3287,r6201,o78
M1,t14101,T3268,r6206,o80
M1,t14201,T3284,r6201,o79
M1,t14301,T3291,r6206,o79
M1,t14401,T3294,r6203,o78
M1,t14501,T3333,r6201,o76
M1,t14601,T3325,r6206,o77
M1,t14701,T3317,r6206,o78
M1,t14801,T3314,r6198,o78
M1,t14901,T3337,r6203,o77
M1,t15001,T3317,r6206,o78
M1,t15101,T3338,r6206,o77
M1,t15201,T3337,r6206,o77
M1,t15301,T3370,r6206,o75
M1,t15401,T3359,r6210,o76
