M-1,t100,T1866,r6293,o0
M-1,t200,T2661,r6293,o0
M-1,t300,T2988,r6293,o0
M-1,t400,T3110,r6293,o0
M-1,t500,T3139,r6293,o0
M-1,t600,T3194,r6293,o0
M-1,t700,T3192,r6289,o0
M-1,t800,T3206,r6291,o0
M-1,t900,T3153,r6293,o0
M-1,t1000,T3156,r6291,o0
M-1,t1100,T3051,r6291,o0
M-1,t1200,T3174,r6293,o0
M-1,t1300,T3174,r6291,o0
M-1,t1400,T3189,r6289,o0
M-1,t1500,T3166,r6293,o0
M-1,t1600,T3132,r6291,o0
M-1,t1700,T3158,r6291,o0
M-1,t1800,T3139,r6293,o0
M-1,t1900,T3141,r6293,o0
M-1,t2000,T3180,r6293,o0
M-1,t2100,T3206,r6293,o0
M-1,t2200,T3086,r6296,o0
M-1,t2300,T3139,r6293,o0
M-1,t2400,T3146,r6293,o0
M-1,t2500,T3318,r6296,o0
M-1,t2600,T3822,r6293,o0
M-1,t2700,T3153,r6293,o0
M-1,t2800,T3645,r6293,o0
M-1,t2900,T3749,r6293,o0
M-1,t3000,T3733,r6296,o0
M-1,t3100,T3504,r6293,o0
M-1,t3200,T3041,r6293,o0
M-1,t3300,T3150,r6293,o0
M-1,t3400,T3121,r6293,o0
M-1,t3500,T3351,r6293,o0
M-1,t3600,T3091,r6293,o0
M-1,t3700,T2933,r6293,o0
M-1,t3800,T2962,r6293,o0
M-1,t3900,T3017,r6293,o0
M-1,t4000,T3054,r6293,o0
M-1,t4100,T3078,r6293,o0
M-1,t4200,T3223,r6293,o0
M-1,t4300,T2996,r6293,o0
M-1,t4400,T3543,r6293,o0
M-1,t4500,T3515,r6293,o0
M-1,t4600,T3292,r6293,o0
M-1,t4700,T3231,r6296,o0
M-1,t4800,T3357,r6293,o0
M-1,t4900,T2914,r6293,o0
M-1,t5000,T3273,r6293,o0
M-1,t5100,T3001,r6293,o0
M-1,t5200,T2893,r6293,o0
M-1,t5300,T3376,r6293,o0
M-1,t5400,T3100,r6293,o0
M-1,t5501,T3034,r6293,o0
M-1,t5600,T3191,r6296,o0
M-1,t5700,T3142,r6293,o0
M-1,t5801,T3186,r6293,o0
M-1,t5900,T3174,r6293,o0
M-1,t6000,T3179,r6293,o0
M-1,t6101,T3172,r6293,o0
M-1,t6201,T3125,r6293,o0
M-1,t6301,T3155,r6296,o0
M-1,t6401,T3133,r6293,o0
M-1,t6501,T3105,r6296,o0
M-1,t6601,T3084,r6291,o0
M-1,t6701,T3124,r6293,o0
M-1,t6801,T3120,r6293,o0
M-1,t6901,T3148,r6296,o0
M-1,t7001,T3140,r6293,o0
M-1,t7101,T3146,r6293,o0
M-1,t7201,T3134,r6291,o0
M-1,t7301,T3149,r6293,o0
M-1,t7401,T3140,r6293,o0
M-1,t7501,T3127,r6291,o0
M-1,t7601,T3160,r6296,o0
M-1,t7701,T3159,r6293,o0
M-1,t7801,T3125,r6293,o0
M-1,t7901,T3106,r6293,o0
M-1,t8001,T3113,r6293,o0
M-1,t8101,T3131,r6293,o0
M-1,t8201,T3118,r6296,o0
M-1,t8301,T3133,r6293,o0
M-1,t8401,T3177,r6293,o0
M-1,t8501,T3142,r6293,o0
M-1,t8601,T3099,r6293,o0
M-1,t8701,T3164,r6291,o0
M-1,t8801,T3127,r6293,o0
M-1,t8901,T3136,r6289,o0
M-1,t9001,T3198,r6289,o0
M-1,t9101,T3194,r6296,o0
M-1,t9201,T3182,r6296,o0
M-1,t9301,T3187,r6306,o0
M-1,t9401,T3151,r6298,o0
M-1,t9501,T3146,r6303,o0
M-1,t9601,T3158,r6296,o0
M-1,t9701,T3125,r6289,o0
M-1,t9801,T3155,r6296,o0
M-1,t9901,T3123,r6293,o0
M-1,t10001,T3125,r6293,o0
M-1,t10101,T3150,r6279,o0
M-1,t10201,T3126,r6245,o0
M-1,t10301,T3155,r6196,o0
M-1,t10401,T3143,r6215,o0
M-1,t10501,T3147,r6210,o0
M-1,t10601,T3149,r6225,o0
M-1,t10701,T3140,r6210,o0
M-1,t10801,T3132,r6210,o0
